code;name;baseidd;region;idd;time_start;time_end;opening_date;zone;s_stat;phone;phoneext;email;addr
634;м-н Холмск ТЦ Колизей;0001400;Дальний Восток;00005550004121703;10:00;19:00;2012-06-20 00:00:00.000;UTC +10:00;Закрыт;+7-4242-49-07-15;1697;rozn1400@gloria-jeans.ru;Сахалинская область, г. Холмск, ул Советская  35
635;м-н Томск Юбилейный;0001401;Сибирь;00005550004121704;10:00;21:00;2012-06-14 00:00:00.000;UTC +07:00;Действует;8-800-500-82-82;1696;rozn1401@gloria-jeans.ru;г.Томск, ул.Елизаровых,41
636;м-н Рязань ТЦ Премьер;0001402;Центральный регион;00005550004121705;10:00;22:00;2012-06-23 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1731;rozn1402@gloria-jeans.ru;г.Рязань, Московское шоссе 21
637;м-н Ногинск ТЦ Атак;0001403;Центральный регион;00005550004121706;10:00;21:00;2012-07-27 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1746;rozn1403@gloria-jeans.ru;г. Ногинск, ул. Трудовая, д.11
638;м-н Ульяновск ТЦ Аквамолл;0001404;Поволжье;00005550004121707;10:00;22:00;2012-08-09 00:00:00.000;UTC +04:00;Действует;8-800-500-82-82;1754;rozn1404@gloria-jeans.ru;г.Ульяновск, Московское шоссе,108
639;м-н Лангепас ТЦ Монетка;0001405;Урал;00005550004121708;10:00;21:00;2012-06-30 00:00:00.000;UTC +05:00;Закрыт;8 (34669) 2-08-31;1735;rozn1405@gloria-jeans.ru;Тюменская обл, ХМАО-Югра, г.Лангепас, ул.Солнечная, 20
640;м-н Ульяновск ТЦ Альянс Атриум;0001406;Поволжье;00005550004121709;09:00;21:00;2012-07-07 00:00:00.000;UTC +04:00;Действует;8-800-500-82-82;1736;rozn1406@gloria-jeans.ru;г.Ульяновск, ул.Рябикова, 70
641;м-н Ефремов ТЦ Квадрат;0001407;Центральный регион;00005550004121710;09:00;20:00;2012-07-11 00:00:00.000;UTC +03:00;Закрыт;+7-930-074-05-74;1737;rozn1407@gloria-jeans.ru;Тульская область, г. Ефремов, Тульское шоссе 6б
642;м-н С.-Петербург ТЦ РИО;0001408;Северо-Западный регион;00005550004121711;10:00;22:00;2012-07-20 00:00:00.000;UTC +03:00;Закрыт;+7-812-414-30-94;1743;rozn1408@gloria-jeans.ru;г. Санкт-Петербург, ул. Фучика 2А
643;м-н Кондопога Пролетарская;0001409;Северо-Западный регион;00005550004121712;10:00;20:00;2012-07-31 00:00:00.000;UTC +03:00;Закрыт;+7-8142-59-38-20;1764;rozn1409@gloria-jeans.ru;рес. Карелия,г. Кондопога, ул. Пролетарская 32
644;м-н Котлас ТЦ Кристалл;0001410;Северо-Западный регион;00005550004121713;10:00;21:00;2012-07-30 00:00:00.000;UTC +03:00;Закрыт;8-800-500-82-82;1740;rozn1410@gloria-jeans.ru;Архангельская область, г. Котлас, ул. Невского 11
645;м-н Гай Ленина;0001411;Поволжье;00005550004121714;11:00;20:00;2012-07-20 00:00:00.000;UTC +05:00;Закрыт;+7-35362-3-35-04;1745;rozn1411@gloria-jeans.ru;Оренбургская область, г. Гай, ул. Ленина 38
646;м-н Апатиты Геологов;0001412;Северо-Западный регион;00005550004121715;10:00;21:00;2012-09-15 00:00:00.000;UTC +03:00;Закрыт;+7-81555-7-68-64;1778;rozn1412@gloria-jeans.ru;Мурманская область, г. Апатиты, пл. Геологов 1
647;м-н Изобильный ТЦ Москва;0001413;Южный регион;00005550004121716;09:00;20:00;2012-07-16 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1738;rozn1413@gloria-jeans.ru;Ставропольский край, г. Изобильный, пер. Ленина 10
648;м-н Анжеро-Судженск ТЦ Сибирский городок;0001414;Сибирь;00005550004121717;10:00;20:00;2012-08-16 00:00:00.000;UTC +07:00;Действует;8-800-500-82-82;1759;rozn1414@gloria-jeans.ru;Кемеровская обл.,г.  Анжеро-Судженск ул. Ленина 13а
649;м-н Арсеньев ТЦ 5+;0001415;Дальний Восток;00005550004121718;10:00;20:00;2012-08-15 00:00:00.000;UTC +10:00;Закрыт;+7-924-230-30-10;1758;rozn1415@gloria-jeans.ru;Приморский край, г. Арсеньев ул. Островского 5
650;м-н Петрозаводск ТЦ Макси;0001416;Северо-Западный регион;00005550004121719;10:00;21:00;2012-08-17 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1761;rozn1416@gloria-jeans.ru;г. Петрозаводск, пр. Ленина 14
651;м-н Тихвин Маркса;0001417;Северо-Западный регион;00005550004121720;10:00;21:00;2012-08-25 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1773;rozn1417@gloria-jeans.ru;Ленинградская обл., г. Тихвин, Карла Маркса 16
652;м-н Армавир ТЦ Слон;0001418;Южный регион;00005550004121721;09:00;21:00;2012-07-30 00:00:00.000;UTC +03:00;Закрыт;+7-86137-2-51-85;1753;rozn1418@gloria-jeans.ru;Краснодарский край, г.Армавир, ул.Мичурина,2
653;м-н Каменка ТЦ Центральный;0001419;Поволжье;00005550004121741;09:00;19:00;2012-08-11 00:00:00.000;UTC +03:00;Закрыт;+7-8415-65-14-75;1755;rozn1419@gloria-jeans.ru;Пензенская обл., г.Каменка, ул.Центральная, 10
654;м-н Нальчик ТЦ Дея;0001420;Южный регион;00005550004121742;10:00;21:00;2012-08-13 00:00:00.000;UTC +03:00;Закрыт;+7-8662-96-62-07;1757;rozn1420@gloria-jeans.ru;г.Нальчик, ул.Кирова,320
655;м-н Шадринск ТЦ Монетка;0001421;Урал;00005550004121743;10:00;21:00;2012-08-30 00:00:00.000;UTC +05:00;Действует;8-800-500-82-82;1966;rozn1421@gloria-jeans.ru;Курганская обл.г.Шадринск, ул.Свердлова, в районе д.77
656;м-н Набережные Челны ТЦ Сити Молл;0001422;Поволжье;00005550004121744;10:00;22:00;2012-08-13 00:00:00.000;UTC +03:00;Закрыт;8-800-500-82-82;1756;rozn1422@gloria-jeans.ru;респ.Татарстан, г. Набережные Челны просп. Чулман, 89/57
657;м-н Альметьевск ТЦ Час Пик;0001423;Поволжье;00005550004121745;09:00;20:00;2012-08-28 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1772;rozn1423@gloria-jeans.ru;г. Альметьевск, ул.Ленина, д.1«В»
658;м-н Кореновск Карла Маркса;0001424;Южный регион;00005550004121746;09:00;20:00;2012-08-24 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1765;rozn1424@gloria-jeans.ru;г. Кореновск, ул. К. Маркса 318б
659;м-н Луховицы ТЦ Кадо;0001425;Центральный регион;00005550004121747;10:00;22:00;2012-08-28 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1814;rozn1425@gloria-jeans.ru;Московская обл., г. Луховицы, ул. Пушкина 125
660;м-н Кропоткин Красная;0001426;Южный регион;00005550004121749;10:00;20:00;2012-11-16 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1794;rozn1426@gloria-jeans.ru;Краснодарский край, г.Кропоткин, ул.Красная 116 лит. А,Б
661;м-н Бузулук Ленина;0001427;Поволжье;00005550004121750;10:00;20:00;2012-09-12 00:00:00.000;UTC +05:00;Действует;8-800-500-82-82;1776;rozn1427@gloria-jeans.ru;г. Бузулук , ул. Ленина 7-9
662;м-н Глазов ТЦ Пассаж;0001428;Поволжье;00005550004121751;10:00;21:00;2012-09-13 00:00:00.000;UTC +04:00;Действует;8-800-500-82-82;1777;rozn1428@gloria-jeans.ru;Удмуртская республика. г. Глазов, пл. Свободы 1
663;м-н Сызрань ТЦ Москва;0001429;Поволжье;00005550004121766;09:00;19:00;2012-09-21 00:00:00.000;UTC +04:00;Действует;8-800-500-82-82;1022;rozn1429@gloria-jeans.ru;г. Сызрань, Московская 33
664;м-н Лыткарино ТЦ Весна;0001430;Центральный регион;00005550004121767;10:00;22:00;2012-10-13 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1784;rozn1430@gloria-jeans.ru;Московская область, г. Лыткарино, ул. Парковая,строение 2
665;м-н Таганрог ТЦ Мармелад;0001431;Южный регион;00005550004121768;10:00;22:00;2016-09-16 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1994;rozn1431@gloria-jeans.ru;г. Таганрог, пл. Мира, 7
666;м-н Барнаул ТЦ Первомайский;0001432;Сибирь;00005550004121769;10:00;21:00;2012-08-04 00:00:00.000;UTC +07:00;Действует;8-800-500-82-82;1750;rozn1432@gloria-jeans.ru;г. Барнаул, пр. Красноармейский 58
667;м-н Уфа ТЦ Планета;0001433;Поволжье;00005550004121770;10:00;22:00;2016-08-26 00:00:00.000;UTC +05:00;Действует;8-800-500-82-82;1990;rozn1433@gloria-jeans.ru;Республика Башкортостан, г. Уфа, ул. Энтузиастов, 20
668;м-н Белово ТЦ Сибирский городок;0001434;Сибирь;00005550004121771;10:00;21:00;2012-09-26 00:00:00.000;UTC +07:00;Действует;8-800-500-82-82;1782;rozn1434@gloria-jeans.ru;Кемеровская обл., г. Белово, ул. Чкалова 11
669;м-н Хабаровск Суворова;0001435;Дальний Восток;00005550004121772;10:00;21:00;2012-08-26 00:00:00.000;UTC +10:00;Действует;8-800-500-82-82;1767;rozn1435@gloria-jeans.ru;г.Хабаровск, ул. Суворова 25
670;м-н С.-Петербург ТЦ Охта Молл;0001436;Северо-Западный регион;00005550004121787;10:00;22:00;2016-09-30 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1996;rozn1436@gloria-jeans.ru;г. С.-Петербург, ул.Магнитогорская улица, дом 11, литера Н
671;м-н Нижний Тагил ТЦ Кит;0001437;Урал;00005550004121788;10:00;21:00;2012-09-28 00:00:00.000;UTC +05:00;Закрыт;+7-3435-47-59-48;1938;rozn1437@gloria-jeans.ru;г. Нижний Тагил ул. Черноисточинское шоссе 49, литер А
672;м-н Москва ТЦ ОК;0001438;Центральный регион;00005550004121789;10:00;22:00;2012-12-20 00:00:00.000;UTC +03:00;Закрыт;8-800-500-82-82;1804;rozn1438@gloria-jeans.ru;Московская область, Красногорский район, вблизи  деревни Путилково (71 км МКАД)
673;м-н Абакан ТЦ Фестиваль;0001439;Сибирь;00005550004121790;10:00;20:00;2012-10-18 00:00:00.000;UTC +07:00;Действует;8-800-500-82-82;1787;rozn1439@gloria-jeans.ru;г.Абакан, ул.Щетинкина, 59
674;м-н Нижний Новгород ТЦ РИО;0001440;Центральный регион;00005550004121791;10:00;22:00;2012-11-25 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1795;rozn1440@gloria-jeans.ru;г. Нижний Новгород, Московское шоссе 12
675;м-н Красногорск ТЦ Июнь;0001441;Центральный регион;00005550004121792;10:00;22:00;2012-10-13 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1785;rozn1441@gloria-jeans.ru;Московская область, г. Красногорск , ул Коммунальный квартал 3
676;м-н Москва ТЦ Свиблово;0001442;Центральный регион;00005550004121793;10:00;22:00;2012-08-15 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1760;rozn1442@gloria-jeans.ru;г. Москва, ул.Снежная влад.27 А,Б,В
677;м-н Воронеж ТЦ Армада;0001443;Центральный регион;00005550004121794;10:00;21:00;2012-10-31 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1789;rozn1443@gloria-jeans.ru;г. Воронеж, ул. Героев Сибиряков 65, корп. А
678;м-н Красногорск ТЦ Солнечный Рай;0001444;Центральный регион;00005550004121796;10:00;22:00;2012-08-25 00:00:00.000;UTC +03:00;Подготовка к закрытию;+7-926-001-43-22;1766;rozn1444@gloria-jeans.ru;Московская область, г. Красногорск, ул. Ленина 35А
679;м-н Махачкала Казбекова;0001445;Южный регион;00005550004121798;10:00;20:00;2012-10-17 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1786;rozn1445@gloria-jeans.ru; г. Махачкала, ул. Казбекова 161
680;м-н Челябинск ТЦ КС;0001446;Урал;00005550004121799;10:00;21:00;2012-11-03 00:00:00.000;UTC +05:00;Действует;8-800-500-82-82;1790;rozn1446@gloria-jeans.ru;г. Челябинск ул. Черкасская 15
681;м-н Сургут ТЦ Аура;0001447;Урал;00005550004121800;10:00;22:00;2012-11-03 00:00:00.000;UTC +05:00;Действует;8-800-500-82-82;1350;rozn1447@gloria-jeans.ru;г. Сургут, Нефтеюганское шоссе 1
682;м-н Москва ТЦ Золотой Вавилон;0001448;Центральный регион;00005550004121801;10:00;22:00;2012-11-09 00:00:00.000;UTC +03:00;Закрыт;+7-499-650-81-12;1021;rozn1448@gloria-jeans.ru;г. Москва, пр-т Мира 211
683;м-н Сургут ТЦ Сити Молл;0001449;Урал;00005550004121802;10:00;22:00;2012-11-15 00:00:00.000;UTC +05:00;Действует;8-800-500-82-82;1224;rozn1449@gloria-jeans.ru;г. Сургут, Югорский тракт 38
808;м-н Оренбург ТЦ ЦУМ;0001574;Поволжье;00005550004121804;10:00;21:00;2013-10-26 00:00:00.000;UTC +05:00;Закрыт;+7-3532-66-09-75;1876;rozn1574@gloria-jeans.ru;г. Оренбург, ул. Советская,д.40/1
684;м-н Мытищи ТЦ Июнь;0001450;Центральный регион;00005550004121805;10:00;22:00;2013-01-25 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1811;rozn1450@gloria-jeans.ru;Московская обл.,г.Мытищи, ул. Мира, строение 51
